id,enabled,installdat,type,elevation,watertype,jointtype,material,diameter1,diameter2,rotation,modelid,comment,status,mfg,megalugmfg,megalugmdl,fitangle,surveyelev,globalid,creator,creationda,editdate,editor,newt,northing,easting,icon_url
"123",TRUE,2016/06/17,Tee,4823.851,Potable,Mechanical,CastIron,"6","8",,,,Active,Star,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425606.97,3176776.276,./0.png
"124",TRUE,2016/06/17,Tee,4823.938,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425552.456,3176754.323,./0.png
"125",TRUE,2016/06/17,Cross,4821.302,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425270.6,3176593.524,./0.png
"126",TRUE,2016/06/17,Bend,4815.79,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425261.62,3176588.186,./0.png
"127",TRUE,2016/06/17,Bend,4821.302,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425266.229,3176591.42,./0.png
"128",TRUE,2016/06/17,Bend,4815.605,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425238.597,3176575.133,./0.png
"129",TRUE,2016/06/17,Bend,4821.287,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425232.948,3176572.571,./0.png
"130",TRUE,2016/06/20,Bend,4821.492,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,11 1/4,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425112.323,3176501.735,./0.png
"131",TRUE,2016/06/20,Tee,4822.05,Potable,Mechanical,CastIron,"6","8",,,,Active,Star,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425165.057,3176530.219,./0.png
"132",TRUE,2016/06/20,Bend,4819.369,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Sigma,1500C,11 1/4,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425213.63,3176681.729,./0.png
"133",TRUE,2016/06/20,Tee,4815.257,Potable,Mechanical,CastIron,"12","8",,,,Active,Star,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1424800.55,3176531.02,./0.png
"134",TRUE,2016/06/20,SolidSleeve,4815.377,Potable,Mechanical,CastIron,"12","12",,,,Active,Star,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1424800.351,3176533.898,./0.png
"135",TRUE,2016/06/20,Reducer,4819.261,Potable,Mechanical,CastIron,"6","8",,,,Active,?,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425357.046,3176462.669,./0.png
"136",TRUE,2016/06/20,SolidSleeve,4828.424,Potable,Mechanical,CastIron,"8","8",,,,Active,?,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426142.664,3176736.092,./0.png
"137",TRUE,2016/06/22,Bend,4822.076,Potable,Mechanical,CastIron,"12","12",,,,Active,?,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425670.621,3177270.882,./0.png
"138",TRUE,2016/06/22,Bend,4817.244,Potable,Mechanical,CastIron,"12","12",,,,Active,?,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425665.285,3177269.037,./0.png
"139",TRUE,2016/06/22,Bend,4817.13,Potable,Mechanical,CastIron,"12","12",,,,Active,?,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425643.697,3177260.795,./0.png
"140",TRUE,2016/06/22,Bend,4822.182,Potable,Mechanical,CastIron,"12","12",,,,Active,?,Sigma,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425638.369,3177258.678,./0.png
"141",TRUE,2016/06/22,SolidSleeve,4822.252,Potable,Mechanical,CastIron,"12","12",,,,Active,?,Sigma,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425634.229,3177257.208,./0.png
"142",TRUE,2017/11/06,Tee,4821.242,Potable,Mechanical,DuctileIron,"8","6",,,,Active,?,Sigma,?,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426085.346,3177469.455,./0.png
"143",TRUE,2017/11/06,Tee,4821.726,Potable,Mechanical,DuctileIron,"12","8",,,,Active,?,Sigma,?,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426088.507,3177462.867,./0.png
"144",TRUE,2017/11/06,SolidSleeve,4821.723,Potable,Mechanical,DuctileIron,"12","12",,,,Active,?,Sigma,"0",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426092.933,3177465.001,./0.png
"145",TRUE,2017/11/07,Bend,4819.87,Potable,Mechanical,DuctileIron,"8","8",,,,Active,"0",Sigma,"0","45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426079.63,3177484.827,./0.png
"146",TRUE,2017/11/10,Bend,4819.186,Potable,Mechanical,DuctileIron,"8","8",,,,Active,?,Sigma,?,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426088.074,3177503.028,./0.png
"147",TRUE,2017/11/10,Bend,4819.005,Potable,Mechanical,DuctileIron,"8","8",,,,Active,?,Sigma,?,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426087.342,3177505.225,./0.png
"148",TRUE,2017/11/10,Bend,4813.458,Potable,Mechanical,DuctileIron,"8","8",,,,Active,?,Sigma,?,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426084.789,3177510.687,./0.png
"149",TRUE,2019/08/20,SolidSleeve,4859.362,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427442.658,3175377.714,./0.png
"150",TRUE,2019/08/20,Bend,4861.714,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400","45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427680.874,3175373.483,./0.png
"151",TRUE,2019/08/20,Bend,4860.832,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400","45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427719.441,3175410.39,./0.png
"152",TRUE,2019/08/20,Tee,4860.414,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Star,Tyler,"1400",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427719.932,3175472.565,./0.png
"153",TRUE,2019/08/20,Bend,4860.017,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400","45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427720.488,3175576.321,./0.png
"154",TRUE,2019/08/20,Bend,4858.646,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400","45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427720.516,3175578.003,./0.png
"155",TRUE,2019/08/20,Bend,4858.678,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400","45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427721.036,3175591.78,./0.png
"156",TRUE,2019/08/20,Bend,4860.005,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400","45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427721.045,3175593.636,./0.png
"157",TRUE,2019/08/20,Bend,4860.212,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400",22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427721.121,3175605.468,./0.png
"158",TRUE,2019/08/20,SolidSleeve,4862.068,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427572.031,3175875.653,./0.png
"159",TRUE,2019/08/20,Tee,4860.893,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Star,Tyler,"1400",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427708.214,3175799.65,./0.png
"160",TRUE,2019/08/20,Tee,4861.398,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Star,Tyler,"1400",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427796.017,3175750.294,./0.png
"161",TRUE,2019/08/20,Reducer,4862.569,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Star,Tyler,"1400",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427862.937,3175869.833,./0.png
"162",TRUE,2019/09/10,Tee,4823.033,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426573.282,3177608.167,./0.png
"163",TRUE,2019/09/10,Bend,4826.193,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426630.569,3177397.401,./0.png
"164",TRUE,2019/09/11,Bend,4831.578,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426723.84,3177278.29,./0.png
"165",TRUE,2019/09/11,Cross,4834.499,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426836.576,3177215.044,./0.png
"166",TRUE,2019/09/11,Tee,4845.869,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427124.894,3177053.771,./0.png
"167",TRUE,2019/09/11,Tee,4850.151,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427341.59,3176932.306,./0.png
"168",TRUE,2019/09/11,Cross,4851.447,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427369.254,3176916.744,./0.png
"169",TRUE,2019/09/12,Tee,4833.698,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426864.05,3177264.347,./0.png
"170",TRUE,2019/09/12,Tee,4839.082,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426714.369,3176991.577,./0.png
"171",TRUE,2019/09/12,Tee,4849.213,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426994.274,3176838.963,./0.png
"172",TRUE,2019/09/12,Cross,4859.763,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427247.919,3176695.843,./0.png
"173",TRUE,2019/09/13,Tee,4841.178,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426646.827,3176842.772,./0.png
"174",TRUE,2019/09/13,Tee,4841.268,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426598.584,3176720.724,./0.png
"175",TRUE,2019/09/13,Tee,4858.14,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427036.67,3176488.592,./0.png
"176",TRUE,2019/09/13,Cross,4860.555,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427108.18,3176448.775,./0.png
"177",TRUE,2019/09/14,Tee,4864.913,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427518.831,3176217.98,./0.png
"178",TRUE,2019/09/14,SolidSleeve,4863.465,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427586.405,3176021.82,./0.png
"179",TRUE,2019/09/14,Cross,4864.162,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427653.591,3176142.299,./0.png
"180",TRUE,2019/09/25,SolidSleeve,4819.895,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426195.775,3177510.037,./0.png
"181",TRUE,2019/09/25,SolidSleeve,4819.705,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426191.792,3177508.259,./0.png
"182",TRUE,2019/09/25,Bend,4823.838,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426371.758,3177586.591,./0.png
"183",TRUE,2019/09/25,Bend,4821.504,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426374.251,3177588.066,./0.png
"184",TRUE,2019/09/25,Bend,4821.515,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426382.652,3177591.695,./0.png
"185",TRUE,2019/09/25,Bend,4823.973,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426385.07,3177592.593,./0.png
"186",TRUE,2019/10/03,Tee,4825.141,Potable,Mechanical,DuctileIron,"12","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426553.832,3177664.724,./0.png
"187",TRUE,2019/10/04,Tee,4826.29,Potable,Mechanical,DuctileIron,"12","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426872.375,3177777.659,./0.png
"188",TRUE,2019/10/04,Tee,4827.219,Potable,Mechanical,DuctileIron,"12","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427139.744,3177900.467,./0.png
"189",TRUE,2019/10/04,Tee,4830.435,Potable,Mechanical,DuctileIron,"12","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427415.854,3178025.221,./0.png
"190",TRUE,2019/10/07,Reducer,4835.09,Potable,Mechanical,DuctileIron,"12","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428478.564,3178356.478,./0.png
"191",TRUE,2019/10/07,Tee,4835.241,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428477.073,3178356.573,./0.png
"192",TRUE,2019/10/07,Bend,4834.892,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428477.173,3178373.637,./0.png
"193",TRUE,2019/10/07,Bend,4832.298,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428477.047,3178376.988,./0.png
"194",TRUE,2019/10/07,Tee,4830.157,Potable,Mechanical,DuctileIron,"12","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428478.131,3178508.895,./0.png
"195",TRUE,2019/10/08,Bend,4834.188,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428483.76,3178599.136,./0.png
"196",TRUE,2019/10/08,Bend,4835.12,Potable,Mechanical,DuctileIron,"12","12",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428501.494,3178636.991,./0.png
"197",TRUE,2019/10/08,Bend,4828.773,Potable,Mechanical,DuctileIron,"6","6",,,,Active,Ford,Star,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1428476.618,3178509.085,./0.png
"198",TRUE,2019/10/25,Tee,4826.087,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426892.72,3177719.467,./0.png
"199",TRUE,2019/10/25,Bend,4831.203,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426922.321,3177369.82,./0.png
"200",TRUE,2019/10/31,Tee,4829.374,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427187.786,3177787.206,./0.png
"201",TRUE,2019/10/31,Bend,4829.089,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427202.842,3177749.979,./0.png
"202",TRUE,2019/11/01,Tee,4841.316,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427198.635,3177241.83,./0.png
"203",TRUE,2019/11/01,Bend,4841.676,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427197.049,3177216.8,./0.png
"204",TRUE,2019/11/01,SolidSleeve,4845.306,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427151.056,3177106.833,./0.png
"205",TRUE,2019/11/04,Tee,4830.715,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427439.585,3177963.372,./0.png
"206",TRUE,2019/11/04,Tee,4834.804,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427472.874,3177589.59,./0.png
"207",TRUE,2019/11/04,Tee,4836.184,Potable,Mechanical,DuctileIron,"8","6",,,,Active,Ford,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427471.528,3177419.684,./0.png
"208",TRUE,2019/11/04,Bend,4842.699,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ebba,Star,"1400",22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427469.902,3177110.627,./0.png
"209",TRUE,2019/11/04,SolidSleeve,4849.371,Potable,Mechanical,DuctileIron,"8","8",,,,Active,Ebba,Star,"1400",Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1427395.712,3176960.936,./0.png
"210",TRUE,2015/05/18,SolidSleeve,4763.328,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425481.297,3176352.847,./0.png
"211",TRUE,2015/05/18,Tee,4765.209,Potable,Mechanical,CastIron,"8","6",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425667.114,3176487.762,./0.png
"212",TRUE,2015/05/18,Bend,4766.634,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425728.832,3176531.901,./0.png
"213",TRUE,2015/05/18,Bend,4771.1,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425847.607,3176562.621,./0.png
"214",TRUE,2015/05/18,Tee,4770.963,Potable,Mechanical,CastIron,"8","6",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426029.492,3176519.399,./0.png
"215",TRUE,2015/05/18,Cross,4771.37,Potable,Mechanical,CastIron,"8","6",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426084.283,3176504.062,./0.png
"216",TRUE,2015/05/18,Tee,4770.341,Potable,Mechanical,CastIron,"8","6",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426244.218,3176459.573,./0.png
"217",TRUE,2015/05/18,Cap,4770.977,Potable,Mechanical,CastIron,"8","2",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426336.105,3176435.084,./0.png
"218",TRUE,2015/05/21,SolidSleeve,4766.071,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425647.771,3176114.382,./0.png
"219",TRUE,2015/05/21,Bend,4768.266,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425821.519,3176208.56,./0.png
"220",TRUE,2015/05/21,Tee,4766.915,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425860.227,3176213.516,./0.png
"221",TRUE,2015/05/21,Tee,4773.58,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426004.14,3176208.237,./0.png
"222",TRUE,2015/05/21,Tee,4774.773,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425995.956,3175973.683,./0.png
"223",TRUE,2015/05/21,Tee,4774.677,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Star,1500C,22 1/2,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425999.026,3175936.061,./0.png
"224",TRUE,2015/05/21,Cap,4775.56,Potable,Mechanical,CastIron,"2","6",,,,Active,Star,Tyler,1500C,?,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426231.462,3175945.923,./0.png
"225",TRUE,2015/05/21,Tee,4776.393,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,"0",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426015.677,3175690.835,./0.png
"226",TRUE,2015/05/21,Tee,4765.871,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,?,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425641.61,3176048.856,./0.png
"227",TRUE,2015/05/26,Tee,4768.118,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,?,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425721.445,3175718.144,./0.png
"228",TRUE,2015/05/26,SolidSleeve,4772.829,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,?,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425490.099,3175417.806,./0.png
"229",TRUE,2015/05/26,Cap,4770.705,Potable,Mechanical,CastIron,"2","6",,,,Active,Star,Tyler,1500C,?,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426135.105,3176690.195,./0.png
"230",TRUE,2015/05/26,Tee,4771.851,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,"0",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425662.879,3175442.422,./0.png
"231",TRUE,2015/05/26,Tee,4771.228,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,"0",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425720.417,3175442.26,./0.png
"232",TRUE,2015/05/26,Bend,4773.676,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425977.46,3175440.528,./0.png
"233",TRUE,2015/05/26,Bend,4774.153,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426013.515,3175471.59,./0.png
"234",TRUE,2015/05/26,Tee,4774.148,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426006.924,3175465.786,./0.png
"235",TRUE,2015/05/26,Bend,4773.513,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,"45",Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1426045.064,3175424.77,./0.png
"236",TRUE,2014/04/15,Tee,4758.201,Potable,Mechanical,CastIron,"6","8",,,,Active,Star,Star,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1424907.232,3176247.228,./0.png
"237",TRUE,2014/04/15,Tee,4761.312,Potable,Mechanical,CastIron,"6","8",,,,Active,Ford,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425062.891,3176206.52,./0.png
"238",TRUE,2014/04/15,Bend,4763.267,Potable,Mechanical,CastIron,"8","8",,,,Active,Star,Tyler,1500C,11 1/4,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425220.064,3176205.803,./0.png
"239",TRUE,2014/04/15,Tee,4763.548,Potable,Mechanical,CastIron,"6","8",,,,Active,Star,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425228.382,3176209.243,./0.png
"240",TRUE,2014/04/15,Cross,4762.745,Potable,Mechanical,CastIron,"6","8",,,,Active,Star,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425451.257,3176332.099,./0.png
"241",TRUE,2014/04/15,SolidSleeve,4760.457,Potable,Mechanical,CastIron,"6","6",,,,Active,Star,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1424962.942,3175858.281,./0.png
"242",TRUE,2014/04/15,Cross,4762.275,Potable,Mechanical,CastIron,"6","6",,,,Active,Ford,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425091.42,3175904.858,./0.png
"243",TRUE,2014/04/16,Tee,4765.248,Potable,Mechanical,CastIron,"6","6",,,,Active,Ford,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425366.348,3175976.636,./0.png
"244",TRUE,2014/04/16,Tee,4765.664,Potable,Mechanical,CastIron,"6","6",,,,Active,Ford,Tyler,1500C,Other,Feature,,rmaple,2021/10/24,2021/10/24,rmaple,,1425377.807,3175979.728,./0.png
