id,enabled,installdat,type,elevation,watertype,diameter,comment,status,mfg,saddlemfg,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"1051",Yes,2007/10/31,CorpStop,4918.118,NonPotable,"1",,Active,Mueller,Mueller,,4af7e868-2dc2-4b18-9b10-708602dc6c50,2019/02/13,lkoons,2019/02/13,lkoons,,1443667.83934814,3151674.82723814,./1.png
"1052",Yes,2007/10/31,CorpStop,4918.105,NonPotable,"1",,Active,Mueller,Mueller,,779bdde4-5ed8-4a8b-9572-7f98a14e7540,2019/02/13,lkoons,2019/02/13,lkoons,,1443682.32914856,3151682.00766997,./1.png
"1053",Yes,2007/10/31,CorpStop,4916.429,Potable,"1",,Active,Mueller,Mueller,,db9e8fc8-b64b-4058-9d67-a35308896999,2019/02/13,lkoons,2019/02/13,lkoons,,1443693.60209189,3151698.93808231,./0.png
"1054",Yes,2007/10/31,CorpStop,4915.011,Potable,"1",,Active,Mueller,Mueller,,6d2ae571-9428-4acd-9de8-cb104a369dfe,2019/02/13,lkoons,2019/02/13,lkoons,,1443795.7393548,3151800.48545139,./0.png
"1055",Yes,2007/10/31,CorpStop,4916.301,NonPotable,"1",,Active,Mueller,Mueller,,b75913f5-56c8-4948-b769-114dd4634b1e,2019/02/13,lkoons,2019/02/13,lkoons,,1443845.16674939,3151880.73529088,./1.png
"1056",Yes,2007/10/31,CorpStop,4913.612,Potable,"1",,Active,Mueller,Mueller,,42c5aef1-c5a7-4d6e-94c3-f302292d0ab3,2019/02/13,lkoons,2019/02/13,lkoons,,1443814.76982856,3152003.53163323,./0.png
"1057",Yes,2007/10/31,CorpStop,4914.668,Potable,"1",,Active,Mueller,Mueller,,abe60489-69fc-47c5-82ab-96472d0d25ec,2019/02/13,lkoons,2019/02/13,lkoons,,1443993.78587472,3151963.1225933,./0.png
"1058",Yes,2007/10/31,CorpStop,4915.585,Potable,"1",,Active,Mueller,Mueller,,a2c09399-ff37-4be2-affc-47ee89f7fff2,2019/02/13,lkoons,2019/02/13,lkoons,,1444109.3532289,3151978.74690589,./0.png
"1059",Yes,2007/10/31,CorpStop,4915.942,Potable,"1",,Active,Mueller,Mueller,,50435331-141f-45ea-b021-11b81dc0d9e8,2019/02/13,lkoons,2019/02/13,lkoons,,1444143.83970848,3151990.62680338,./0.png
"1060",Yes,2007/10/31,CorpStop,4917.251,NonPotable,"1",,Active,Mueller,Mueller,,9d48122f-fefa-4ca8-a308-f1d3b609bbf2,2019/02/13,lkoons,2019/02/13,lkoons,,1444150.61725397,3151988.50574464,./1.png
"1061",Yes,2007/10/31,CorpStop,4917.426,NonPotable,"1",,Active,Mueller,Mueller,,e44d2292-cf30-4755-9eab-83fb67d42b7f,2019/02/13,lkoons,2019/02/13,lkoons,,1444168.46695581,3151996.31215946,./1.png
"1062",Yes,2007/10/31,CorpStop,4917.976,NonPotable,"1",,Active,Mueller,Mueller,,2914f2a5-7fd4-40a1-b349-326ffd708202,2019/02/13,lkoons,2019/02/13,lkoons,,1444198.52332614,3152011.12184113,./1.png
"1063",Yes,2007/10/31,CorpStop,4917.983,NonPotable,"1",,Active,Mueller,Mueller,,d4adddb0-baef-4b9e-8771-cb3b63ab6eec,2019/02/13,lkoons,2019/02/13,lkoons,,1444207.89502656,3152016.76881146,./1.png
"1064",Yes,2007/10/31,CorpStop,4916.288,Potable,"1",,Active,Mueller,Mueller,,40a3a865-bf88-4aa1-83a2-407201385ce5,2019/02/13,lkoons,2019/02/13,lkoons,,1444248.70596856,3152056.54694714,./0.png
"1065",Yes,2007/10/31,CorpStop,4916.442,Potable,"1",,Active,Mueller,Mueller,,a4ae338f-42e8-449a-8eac-1602ef72ca82,2019/02/13,lkoons,2019/02/13,lkoons,,1444251.7446764,3152058.32679921,./0.png
"1066",Yes,2007/10/31,CorpStop,4917.305,Potable,"1",,Active,Mueller,Mueller,,5e5a148f-bc32-446d-a0d8-63806063d06f,2019/02/13,lkoons,2019/02/13,lkoons,,1444342.66641057,3152140.38634638,./0.png
"1067",Yes,2007/10/31,CorpStop,4917.639,Potable,"1",,Active,Mueller,Mueller,,106f2b9c-b3fa-4b8e-a84f-d1bd8a854a7c,2019/02/13,lkoons,2019/02/13,lkoons,,1444393.44649273,3152186.1162418,./0.png
"1068",Yes,2007/10/31,CorpStop,4920.207,NonPotable,"1",,Active,Mueller,Mueller,,12ebb295-f1cc-4c44-a909-171f7fda5a83,2019/02/13,lkoons,2019/02/13,lkoons,,1444433.96544056,3152207.90655255,./1.png
"1069",Yes,2007/10/31,CorpStop,4918.632,Potable,"1",,Active,Mueller,Mueller,,d9e87f20-ec94-48e9-ace6-cb93f3bebe26,2019/02/13,lkoons,2019/02/13,lkoons,,1444486.58902298,3152248.15319122,./0.png
"1070",Yes,2007/10/31,CorpStop,4920.42,NonPotable,"1",,Active,Mueller,Mueller,,528407fc-be74-4977-bbbd-09f898038b8d,2019/02/13,lkoons,2019/02/13,lkoons,,1444480.01981039,3152118.21644323,./1.png
"1071",Yes,2007/10/31,CorpStop,4920.739,NonPotable,"1",,Active,Mueller,Mueller,,fd310b0f-d021-47f8-bce2-f37d7447cbb7,2019/02/13,lkoons,2019/02/13,lkoons,,1444502.9151058,3152108.33063622,./1.png
"1072",Yes,2007/10/31,CorpStop,4919.518,Potable,"1",,Active,Mueller,Mueller,,d49c76fd-c9b2-4262-8431-86242c490bcd,2019/02/13,lkoons,2019/02/13,lkoons,,1444539.44554456,3152114.0061498,./0.png
"1073",Yes,2007/10/31,CorpStop,4920.06,Potable,"1",,Active,Mueller,Mueller,,1f40838d-0475-4fd7-ba9e-859a8d162eba,2019/02/13,lkoons,2019/02/13,lkoons,,1444597.82502098,3152140.90603039,./0.png
"1074",Yes,2007/10/31,CorpStop,4922.196,NonPotable,"1",,Active,Mueller,Mueller,,6295f968-7099-4ae7-bb63-3ab26e33b72d,2019/02/13,lkoons,2019/02/13,lkoons,,1444628.55658682,3152174.67991297,./1.png
"1075",Yes,2007/10/31,CorpStop,4922.024,NonPotable,"1",,Active,Mueller,Mueller,,437d2d26-42e8-4dab-9d25-8c669041d5fc,2019/02/13,lkoons,2019/02/13,lkoons,,1444635.73898715,3152193.98597673,./1.png
"1076",Yes,2007/10/31,CorpStop,4920.154,Potable,"1",,Active,Mueller,Mueller,,a7cb74a2-fcc6-4c21-9493-00e846d19767,2019/02/13,lkoons,2019/02/13,lkoons,,1444627.07889947,3152222.96984264,./0.png
"1077",Yes,2007/10/31,CorpStop,4920.132,Potable,"1",,Active,Mueller,Mueller,,b22fd317-ad67-4f60-8be7-bc5a919daee8,2019/02/13,lkoons,2019/02/13,lkoons,,1444645.60904615,3152342.1080558,./0.png
"1078",Yes,2007/10/31,CorpStop,4911.053,NonPotable,"1",,Active,Mueller,Mueller,,3dadf62e-7ae9-4e51-88d9-cbe767ead578,2019/02/13,lkoons,2019/02/13,lkoons,,1443365.44822064,3152454.76826355,./1.png
"1079",Yes,2007/10/31,CorpStop,4921.199,NonPotable,"1",,Active,Mueller,Mueller,,a0a8cbb4-76b2-41f0-85ae-825ca80046be,2019/02/13,lkoons,2019/02/13,lkoons,,1444697.91996515,3152379.16670872,./1.png
"1080",Yes,2007/10/31,CorpStop,4921.185,NonPotable,"1",,Active,Mueller,Mueller,,ca806e51-dd1e-4379-a1e8-716443893745,2019/02/13,lkoons,2019/02/13,lkoons,,1444702.19981223,3152383.15259314,./1.png
"1081",Yes,2007/10/31,CorpStop,4919.616,Potable,"1",,Active,Mueller,Mueller,,4855ccbf-9563-42bb-9ba8-da6118e72f7a,2019/02/13,lkoons,2019/02/13,lkoons,,1444690.14799906,3152382.24347422,./0.png
"1082",Yes,2007/10/31,CurbStop,4922.937,Potable,"1",,Active,Mueller,Mueller,,13fe680b-f3d5-4b91-848f-dc3fddfc8f4f,2019/02/13,lkoons,2019/02/13,lkoons,,1443769.49990597,3153775.05335264,./0.png
"1083",Yes,2007/10/31,CurbStop,4922.311,NonPotable,"1",,Active,Mueller,Mueller,,c001646f-7aec-4363-bcb9-6b0ca6221c85,2019/02/13,lkoons,2019/02/13,lkoons,,1443733.93993773,3153769.8807908,./1.png
"1084",Yes,2007/10/31,CurbStop,4922.087,NonPotable,"1",,Active,Mueller,Mueller,,e80e9985-1166-4ab8-b881-0f8daf631c94,2019/02/13,lkoons,2019/02/13,lkoons,,1443720.29724848,3153769.04188173,./1.png
"1085",Yes,2007/10/31,CurbStop,4921.608,Potable,"1",,Active,Mueller,Mueller,,0dfa3f1f-6db0-4d73-8900-7a51c432856b,2019/02/13,lkoons,2019/02/13,lkoons,,1443699.92655431,3153769.39719597,./0.png
"1086",Yes,2007/10/31,CurbStop,4922.132,Potable,"1",,Active,Mueller,Mueller,,301bed23-7d67-425f-9417-58442b10bfae,2019/02/13,lkoons,2019/02/13,lkoons,,1443613.71478447,3153691.98494922,./0.png
"1087",Yes,2007/10/31,CurbStop,4921.833,NonPotable,"1",,Active,Mueller,Mueller,,61945e50-acc1-43af-9264-c64cfd779b9d,2019/02/13,lkoons,2019/02/13,lkoons,,1443609.96282348,3153672.35900421,./1.png
"1088",Yes,2007/10/31,CurbStop,4921.982,NonPotable,"1",,Active,Mueller,Mueller,,d2d8aa73-02f8-41f5-9427-b26eaef20595,2019/02/13,lkoons,2019/02/13,lkoons,,1443651.77507581,3153517.35767381,./1.png
"1089",Yes,2007/10/31,CurbStop,4922.37,NonPotable,"1",,Active,Mueller,Mueller,,ab6d33ec-f1fc-491e-b035-e9c5eb3b7a67,2019/02/13,lkoons,2019/02/13,lkoons,,1443666.67235573,3153504.66412964,./1.png
"1090",Yes,2007/10/31,CurbStop,4923.546,Potable,"1",,Active,Mueller,Mueller,,4277263e-e261-42dc-981d-ae32cf20f68d,2019/02/13,lkoons,2019/02/13,lkoons,,1443718.22573031,3153478.2691693,./0.png
"1091",Yes,2007/10/31,CurbStop,4926.008,NonPotable,"1",,Active,Mueller,Mueller,,6ea1b75f-3fc6-4bc4-ae1b-664dc30d1c5d,2019/02/13,lkoons,2019/02/13,lkoons,,1443853.52992165,3153286.06220464,./1.png
"1092",Yes,2007/10/31,CurbStop,4926.49,Potable,"1",,Active,Mueller,Mueller,,014dfe88-040a-468f-aef2-7e5c64c13f2b,2019/02/13,lkoons,2019/02/13,lkoons,,1443920.37558848,3153169.60508847,./0.png
"1093",Yes,2007/10/31,CurbStop,4926.119,Potable,"1",,Active,Mueller,Mueller,,3e9a84ac-1ece-44d8-9c61-9b4b176a7769,2019/02/13,lkoons,2019/02/13,lkoons,,1443943.61045015,3152985.96569197,./0.png
"1094",Yes,2007/10/31,CurbStop,4924.421,Potable,"1",,Active,Mueller,Mueller,,13505063-3063-42d2-9d90-58d213b32742,2019/02/13,lkoons,2019/02/13,lkoons,,1444023.93476456,3152695.82224339,./0.png
"1095",Yes,2007/10/31,CurbStop,4924.408,NonPotable,"1",,Active,Mueller,Mueller,,bc7fd7c8-5e6e-4909-aaed-4ba0d7a363e0,2019/02/13,lkoons,2019/02/13,lkoons,,1444004.51715247,3152673.15266931,./1.png
"1096",Yes,2007/10/31,CurbStop,4924.418,NonPotable,"1",,Active,Mueller,Mueller,,101534fd-cb59-4149-bd67-1cb87d1ed8a0,2019/02/13,lkoons,2019/02/13,lkoons,,1443996.91414931,3152664.76718739,./1.png
"1097",Yes,2007/10/31,CurbStop,4924.761,Potable,"1",,Active,Mueller,Mueller,,0176934f-a7d5-47be-89d2-28f1e51232ed,2019/02/13,lkoons,2019/02/13,lkoons,,1443983.9263144,3152645.52805264,./0.png
"1098",Yes,2007/10/31,CurbStop,4923.914,Potable,"1",,Active,Mueller,Mueller,,97b0de2a-1a8c-4fd7-80ae-d7e3d7926d53,2019/02/13,lkoons,2019/02/13,lkoons,,1443909.34017748,3152615.34799489,./0.png
"1099",Yes,2007/10/31,CurbStop,4923.151,NonPotable,"1",,Active,Mueller,Mueller,,7527355f-cdaa-4f30-9818-89b353f56921,2019/02/13,lkoons,2019/02/13,lkoons,,1443878.2395179,3152620.83125164,./1.png
"1100",Yes,2007/10/31,CurbStop,4923.672,NonPotable,"1",,Active,Mueller,Mueller,,3da6e05e-fe80-4ca8-bb01-14ed59ac3a90,2019/02/13,lkoons,2019/02/13,lkoons,,1443840.92725655,3152827.04704656,./1.png
"1101",Yes,2007/10/31,CurbStop,4918.965,Potable,"1",,Active,Mueller,Mueller,,fdaba02a-7323-4c8d-bc17-b4bfc93ce749,2019/02/13,lkoons,2019/02/13,lkoons,,1443539.90751739,3152610.13606305,./0.png
"1102",Yes,2007/10/31,CurbStop,4918.976,NonPotable,"1",,Active,Mueller,Mueller,,f04cdcc7-5874-4e41-bbc5-828e9848f335,2019/02/13,lkoons,2019/02/13,lkoons,,1443494.58608572,3152625.24397247,./1.png
"1103",Yes,2007/10/31,CurbStop,4918.179,Potable,"1",,Active,Mueller,Mueller,,c0fe5a1f-5a1d-41cf-8fbd-c3b856e3e271,2019/02/13,lkoons,2019/02/13,lkoons,,1443366.3724314,3152601.09047747,./0.png
"1104",Yes,2007/10/31,CurbStop,4918.023,NonPotable,"1",,Active,Mueller,Mueller,,493f4fb2-12f6-4018-afe7-89d54972516e,2019/02/13,lkoons,2019/02/13,lkoons,,1443346.61984622,3152566.78706838,./1.png
"1105",Yes,2007/10/31,CurbStop,4918.088,NonPotable,"1",,Active,Mueller,Mueller,,5b8888b5-5f00-4b1a-869d-da5b44fa0393,2019/02/13,lkoons,2019/02/13,lkoons,,1443338.58639772,3152548.81171064,./1.png
"1106",Yes,2007/10/31,CurbStop,4917.075,Potable,"1",,Active,Mueller,Mueller,,cd86f002-0961-4c0f-852e-9ba03342201f,2019/02/13,lkoons,2019/02/13,lkoons,,1443325.29967889,3152514.19990322,./0.png
"1107",Yes,2007/10/31,CurbStop,4916.615,NonPotable,"1",,Active,Mueller,Mueller,,2debb426-d2b5-4bd4-9da2-f8dddbe3dc19,2019/02/13,lkoons,2019/02/13,lkoons,,1443339.26323365,3152438.1118008,./1.png
"1108",Yes,2007/10/31,CurbStop,4919.995,NonPotable,"1",,Active,Mueller,Mueller,,c6811dc0-0349-4b66-b9b9-5012bb00516b,2019/02/13,lkoons,2019/02/13,lkoons,,1443481.07331748,3152003.6933783,./1.png
"1109",Yes,2007/10/31,CurbStop,4920.199,NonPotable,"1",,Active,Mueller,Mueller,,c2dea104-d9e7-42f1-b41e-ef0d97bb2140,2019/02/13,lkoons,2019/02/13,lkoons,,1443466.70556407,3151992.69175988,./1.png
"1110",Yes,2007/10/31,CurbStop,4920.455,NonPotable,"1",,Active,Mueller,Mueller,,a0f9ef83-0113-4176-80b1-5fb8667116f1,2019/02/13,lkoons,2019/02/13,lkoons,,1443463.16259214,3151904.91470447,./1.png
"1111",Yes,2007/10/31,CurbStop,4920.93,Potable,"1",,Active,Mueller,Mueller,,a3c08bb1-0843-4447-925c-ff57507a1d1a,2019/02/13,lkoons,2019/02/13,lkoons,,1443423.77454756,3151964.99791764,./0.png
"1112",Yes,2007/10/31,CurbStop,4921.378,Potable,"1",,Active,Mueller,Mueller,,d8843c76-b795-48ab-832e-f08d5db49ef9,2019/02/13,lkoons,2019/02/13,lkoons,,1443349.36131056,3151905.28642289,./0.png
"1113",Yes,2007/10/31,CurbStop,4921.591,NonPotable,"1",,Active,Mueller,Mueller,,ba0bca6a-862f-4354-8ee0-af140c802ba5,2019/02/13,lkoons,2019/02/13,lkoons,,1443332.07689631,3151875.45019647,./1.png
"1114",Yes,2007/10/31,CurbStop,4921.58,NonPotable,"1",,Active,Mueller,Mueller,,2a73721a-e833-4203-8eda-afe7eb6a3fbb,2019/02/13,lkoons,2019/02/13,lkoons,,1443326.04475614,3151864.40264639,./1.png
"1115",Yes,2007/10/31,CurbStop,4921.904,Potable,"1",,Active,Mueller,Mueller,,c2dd085e-21ca-40f4-9cae-65c0e96f32b2,2019/02/13,lkoons,2019/02/13,lkoons,,1443468.09171614,3151722.10995197,./0.png
"1116",Yes,2007/10/31,CurbStop,4922.683,Potable,"1",,Active,Mueller,Mueller,,a5b6844c-9df3-4139-868b-8e79c03dd226,2019/02/13,lkoons,2019/02/13,lkoons,,1443466.21048631,3151641.66293439,./0.png
"1117",Yes,2007/10/31,CurbStop,4922.004,NonPotable,"1",,Active,Mueller,Mueller,,6fbd5c9b-9ae1-48a0-9f2c-d324417b4806,2019/02/13,lkoons,2019/02/13,lkoons,,1443477.76033197,3151642.35683064,./1.png
"1118",Yes,2007/10/31,CurbStop,4923.149,Potable,"1",,Active,Mueller,Mueller,,0dd53785-b4c4-4891-ac92-d0de32c384fa,2019/02/13,lkoons,2019/02/13,lkoons,,1443632.53266023,3151619.29880589,./0.png
"1119",Yes,2007/10/31,CurbStop,4922.907,NonPotable,"1",,Active,Mueller,Mueller,,303b7bf1-5326-4f94-8825-696495ac593a,2019/02/13,lkoons,2019/02/13,lkoons,,1443682.44430581,3151641.93950863,./1.png
"1120",Yes,2007/10/31,CurbStop,4923.025,NonPotable,"1",,Active,Mueller,Mueller,,3cfdb400-e975-46af-9c1d-63ab18a86aff,2019/02/13,lkoons,2019/02/13,lkoons,,1443696.74217747,3151649.2669218,./1.png
"1121",Yes,2007/10/31,CurbStop,4922.473,Potable,"1",,Active,Mueller,Mueller,,9fd5e332-699d-4be8-81fe-aa14715754a3,2019/02/13,lkoons,2019/02/13,lkoons,,1443724.45668897,3151661.3200473,./0.png
"1122",Yes,2007/10/31,CurbStop,4920.264,NonPotable,"1",,Active,Mueller,Mueller,,07339b97-5064-4751-bf97-ec1ee249d426,2019/02/13,lkoons,2019/02/13,lkoons,,1443726.42059581,3151982.47262022,./1.png
"1123",Yes,2007/10/31,CurbStop,4919.935,Potable,"1",,Active,Mueller,Mueller,,8bfd1f09-cd5d-436e-b15e-229d3d68a1db,2019/02/13,lkoons,2019/02/13,lkoons,,1443692.71200182,3152007.78260897,./0.png
"1124",Yes,2007/10/31,CurbStop,4918.652,NonPotable,"1",,Active,Mueller,Mueller,,3fd8c1af-cd0a-4ac0-bf6c-3b825cd78744,2019/02/13,lkoons,2019/02/13,lkoons,,1443682.18938506,3152160.6556628,./1.png
"1125",Yes,2007/10/31,CurbStop,4922.567,NonPotable,"1",,Active,Mueller,Mueller,,c4d2f0f7-d159-4edc-8f4d-5306f16ceb9c,2019/02/13,lkoons,2019/02/13,lkoons,,1444137.96504831,3152021.37149255,./1.png
"1126",Yes,2007/10/31,CurbStop,4922.442,Potable,"1",,Active,Mueller,Mueller,,cc40b46f-7ca7-410b-bce4-e6cd4f4825a4,2019/02/13,lkoons,2019/02/13,lkoons,,1444173.45907182,3151933.70598547,./0.png
"1127",Yes,2007/10/31,CurbStop,4923.271,NonPotable,"1",,Active,Mueller,Mueller,,3ae857dd-e20e-4461-9437-144b5f90bd92,2019/02/13,lkoons,2019/02/13,lkoons,,1444229.08822565,3151961.07305673,./1.png
"1128",Yes,2007/10/31,CurbStop,4923.408,NonPotable,"1",,Active,Mueller,Mueller,,0b03375e-d047-43c0-b1e6-bc1ee49b318e,2019/02/13,lkoons,2019/02/13,lkoons,,1444237.81688273,3151965.8725878,./1.png
"1129",Yes,2007/10/31,CurbStop,4924.278,Potable,"1",,Active,Mueller,Mueller,,c08f6092-a4a5-47e9-8dc9-c0eb703789ab,2019/02/13,lkoons,2019/02/13,lkoons,,1444298.5670893,3152010.08181697,./0.png
"1130",Yes,2007/10/31,CurbStop,4926.816,Potable,"1",,Active,Mueller,Mueller,,8ee4500c-6181-4059-98e2-95e08a258455,2019/02/13,lkoons,2019/02/13,lkoons,,1444628.36662656,3152364.41542588,./0.png
"1131",Yes,2007/10/31,CurbStop,4926.525,NonPotable,"1",,Active,Mueller,Mueller,,b2457640-7aef-4e65-8a5f-740a7375f0a3,2019/02/13,lkoons,2019/02/13,lkoons,,1444673.2084004,3152405.37630197,./1.png
"1132",Yes,2007/10/31,CurbStop,4926.945,Potable,"1",,Active,Mueller,Mueller,,7b2fe263-b59f-48bb-ac3f-f35c07f1c617,2019/02/13,lkoons,2019/02/13,lkoons,,1444664.84752473,3152219.39209388,./0.png
"1133",Yes,2007/10/31,CurbStop,4926.865,NonPotable,"1",,Active,Mueller,Mueller,,5790f82e-50d0-4a38-b01d-3ce0ce4dad06,2019/02/13,lkoons,2019/02/13,lkoons,,1444658.3659104,3152189.20120938,./1.png
"1134",Yes,2007/10/31,CurbStop,4926.378,Potable,"1",,Active,Mueller,Mueller,,f3480fd6-d672-4dd9-8b6b-1c8c1dab670c,2019/02/13,lkoons,2019/02/13,lkoons,,1444541.39796847,3152078.02032939,./0.png
"1135",Yes,2007/10/31,CurbStop,4926.098,NonPotable,"1",,Active,Mueller,Mueller,,15fcfbad-bd3f-4e8b-9abb-d68db299aed0,2019/02/13,lkoons,2019/02/13,lkoons,,1444496.68578756,3152086.22733398,./1.png
"1136",Yes,2007/10/31,CurbStop,4925.791,NonPotable,"1",,Active,Mueller,Mueller,,980d82f8-03c4-4240-828a-70043059e33d,2019/02/13,lkoons,2019/02/13,lkoons,,1444468.53492522,3152096.87134156,./1.png
"1137",Yes,2007/11/01,CorpStop,4917.047,Potable,"1",,Active,Mueller,Mueller,,107747d6-a36c-4840-ba5d-2c9647937bf4,2019/02/13,lkoons,2019/02/13,lkoons,,1443829.3928308,3152740.44682606,./0.png
"1138",Yes,2007/11/01,CorpStop,4912.7,Potable,"1",,Active,Mueller,Mueller,,761c30a5-f095-4676-bdd1-41b43f4b4802,2019/02/13,lkoons,2019/02/13,lkoons,,1443737.53277831,3152052.64636439,./0.png
"1139",Yes,2007/11/01,CurbStop,4919.787,Potable,"1",,Active,Mueller,Mueller,,e0055450-881e-4d38-97e6-a7cc59c08321,2019/02/13,lkoons,2019/02/13,lkoons,,1443757.87558539,3152075.94388998,./0.png
"1140",Yes,2007/11/01,CorpStop,4915.708,NonPotable,"1",,Active,Mueller,Mueller,,b3b924a9-da45-4cc4-a124-e33b0fbc1bdd,2019/02/13,lkoons,2019/02/13,lkoons,,1443853.7825458,3151910.32840756,./1.png
"1141",Yes,2007/11/01,CorpStop,4920.006,NonPotable,"1",,Active,Mueller,Mueller,,5fa8c1ab-ed55-4c32-a772-3445479c32ce,2019/02/13,lkoons,2019/02/13,lkoons,,1444425.10751864,3152201.45544997,./1.png
"1142",Yes,2008/03/25,CorpStop,4920.531,Potable,"1",,Active,Mueller,Mueller,,7798fe50-8440-4f37-8d81-a40ddcf4eb17,2019/02/13,lkoons,2019/02/13,lkoons,,1444730.15415265,3152423.72370622,./0.png
"1143",Yes,2008/03/25,CorpStop,4919.871,Potable,"1",,Active,Mueller,Mueller,,a0b479cc-b1cf-44d3-832f-63a32c79ff7f,2019/02/13,lkoons,2019/02/13,lkoons,,1444786.84137523,3152591.11477564,./0.png
"1144",Yes,2008/03/25,CorpStop,4918.749,Potable,"1",,Active,Mueller,Mueller,,a44b5fb4-d6bc-4264-bdd2-cbf672911690,2019/02/13,lkoons,2019/02/13,lkoons,,1444894.07114765,3152558.4717963,./0.png
"1145",Yes,2008/03/25,CorpStop,4920.494,Potable,"1",,Active,Mueller,Mueller,,16e8e2f1-6e00-484d-865a-3bb49b7a4306,2019/02/13,lkoons,2019/02/13,lkoons,,1444848.71198639,3152680.55291697,./0.png
"1146",Yes,2008/03/25,CorpStop,4920.417,Potable,"1",,Active,Mueller,Mueller,,5e08fa71-fb8e-48ef-8f43-b538d3d586b7,2019/02/13,lkoons,2019/02/13,lkoons,,1444886.80147715,3152692.01188356,./0.png
"1147",Yes,2008/03/25,CorpStop,4918.919,Potable,"1",,Active,Mueller,Mueller,,390e75c2-3a5e-4626-a161-804453fe79b3,2019/02/13,lkoons,2019/02/13,lkoons,,1444968.88234973,3152669.66579963,./0.png
"1148",Yes,2008/03/25,CorpStop,4917.142,Potable,"1",,Active,Mueller,Mueller,,143d8d9f-ffbd-4b48-8302-32c7d77bbf6a,2019/02/13,lkoons,2019/02/13,lkoons,,1445129.64023031,3152631.19671647,./0.png
"1149",Yes,2008/03/25,CorpStop,4915.634,Potable,"1",,Active,Mueller,Mueller,,c2df4f7b-7171-45bd-a14c-c8b0f63c5277,2019/02/13,lkoons,2019/02/13,lkoons,,1445308.05325931,3152630.47230847,./0.png
"1150",Yes,2008/03/25,CorpStop,4917.458,Potable,"1",,Active,Mueller,Mueller,,f89f3a18-b7c3-4434-beef-6f34b2b5271a,2019/02/13,lkoons,2019/02/13,lkoons,,1445428.50544623,3152721.00099881,./0.png
"1151",Yes,2008/03/25,CorpStop,4920.397,Potable,"1",,Active,Mueller,Mueller,,deb46ee4-b084-4ad1-b12d-ba7dfcb672eb,2019/02/13,lkoons,2019/02/13,lkoons,,1445430.33549505,3152828.41810681,./0.png
"1152",Yes,2008/03/25,CorpStop,4923.79,Potable,"1",,Active,Mueller,Mueller,,82d3d28c-4e74-4130-837d-2ddf28af3461,2019/02/13,lkoons,2019/02/13,lkoons,,1445432.57007064,3152931.69053805,./0.png
"1153",Yes,2008/03/25,CorpStop,4928.494,Potable,"1",,Active,Mueller,Mueller,,b87ac6e8-8b53-4fbb-a574-3029d653ef5a,2019/02/13,lkoons,2019/02/13,lkoons,,1445784.32067947,3153008.26846889,./0.png
"1154",Yes,2008/03/25,CorpStop,4929.271,Potable,"1",,Active,Mueller,Mueller,,0387f9ec-498b-48df-ab2d-fa03c9ca5c49,2019/02/13,lkoons,2019/02/13,lkoons,,1445893.50353198,3153034.83895381,./0.png
"1155",Yes,2008/03/25,CorpStop,4929.823,Potable,"1",,Active,Mueller,Mueller,,e7044e74-8a7f-41a3-9638-9d91e563709c,2019/02/13,lkoons,2019/02/13,lkoons,,1446010.06694715,3153070.14367323,./0.png
"1156",Yes,2008/03/25,CorpStop,4930.232,Potable,"1",,Active,Mueller,Mueller,,7f57c201-371c-4aa0-a7c0-9b3df9d64451,2019/02/13,lkoons,2019/02/13,lkoons,,1446088.17997989,3153094.62984473,./0.png
"1157",Yes,2008/03/25,CorpStop,4929.751,Potable,"1",,Active,Mueller,Mueller,,f0ae7058-5ea9-45cb-b60e-1224541aaa39,2019/02/13,lkoons,2019/02/13,lkoons,,1446180.72474231,3153122.51135063,./0.png
"1158",Yes,2008/03/25,CorpStop,4928.094,Potable,"1",,Active,Mueller,Mueller,,4d0919c2-9502-4acd-8bfb-9c5b178d1d1d,2019/02/13,lkoons,2019/02/13,lkoons,,1446270.72095339,3153150.20125589,./0.png
"1159",Yes,2008/03/25,CorpStop,4928.204,Potable,"1",,Active,Mueller,Mueller,,ac75959f-4968-410d-9c17-538b9b0d4383,2019/02/13,lkoons,2019/02/13,lkoons,,1446373.92186248,3153167.81637813,./0.png
"1160",Yes,2008/03/25,CorpStop,4927.293,Potable,"1",,Active,Mueller,Mueller,,5cd192fb-6064-4bc3-866c-3d95879868e6,2019/02/13,lkoons,2019/02/13,lkoons,,1446530.47174622,3153190.02991639,./0.png
"1161",Yes,2008/03/25,CorpStop,4926.983,Potable,"1",,Active,Mueller,Mueller,,2c1c9087-1f2d-401c-9ccc-70e120c00018,2019/02/13,lkoons,2019/02/13,lkoons,,1446616.30818872,3153209.00166322,./0.png
"1162",Yes,2008/03/25,CorpStop,4928.603,Potable,"1",,Active,Mueller,Mueller,,0ea0ef00-9b21-41e2-8a67-18bf0b2950e9,2019/02/13,lkoons,2019/02/13,lkoons,,1445793.70779981,3152970.0536503,./0.png
"1163",Yes,2008/03/25,CorpStop,4928.783,Potable,"1",,Active,Mueller,Mueller,,b45d439a-54b8-4b4d-9f51-0ef65a74fa4a,2019/02/13,lkoons,2019/02/13,lkoons,,1445794.48174839,3152955.25446731,./0.png
