id,enabled,installdat,type,elevation,watertype,diameter,rotation,tracerwire,modelid,comment,status,openleft,curopen,turnsclose,mfg,megalugmfg,megalugmdl,surveyelev,globalid,creationda,creator,editdate,editor,newt,northing,easting,icon_url
"930",Yes,,Gate,4850.21,Potable,"2","90",No,V663,,Active,Yes,Yes,"8",,,,,d6900460-df2f-4bb5-87c7-5527e58de33a,2019/02/13,lkoons,2019/02/13,lkoons,,3249692.39727873,1439601.27267814,./0.png
"931",Yes,,Gate,4866.63,Potable,"3","90",No,V664,,Active,Yes,Yes,"18",,,,,b9aa1392-643b-440f-82dc-d341015223b7,2019/02/13,lkoons,2019/02/13,lkoons,,3239089.75444205,1440262.39668398,./0.png
"932",Yes,,Gate,4866.57,Potable,"2","0",No,V665,,Active,Yes,No,"6",,,,,4a7ec111-2263-428d-b3b1-e7b8e5deaf3d,2019/02/13,lkoons,2019/02/13,lkoons,,3239261.31643489,1440251.90785982,./0.png
"933",Yes,,Gate,4798.68,Potable,"4","90",No,V666,,Retired,Yes,Yes,"15",,,,,98b0425f-4b63-40fb-950b-e831fcfed069,2019/02/13,lkoons,2019/02/13,lkoons,,3159522.82794631,1418130.94882098,./0.png
"934",Yes,,Gate,4798.68,Potable,"2","0",No,V667,,Retired,Yes,Yes,"8",,,,,6b160af6-9590-41e7-a768-e8eb4e3f33f2,2019/02/13,lkoons,2019/02/13,lkoons,,3159524.94900505,1418130.65485831,./0.png
"935",Yes,,Gate,4806.06,Potable,"3","0",No,V668,,Retired,Yes,Yes,"10",,,,,cbfb4daa-8bd3-4aaf-8359-e92467bb4d2e,2019/02/13,lkoons,2019/02/13,lkoons,,3159454.15977655,1420630.35556756,./0.png
"936",Yes,,Gate,4798.89,Potable,"2","90",No,V669,,Retired,Yes,Yes,"8",,,,,9d4cf498-baf9-4d5d-b366-47931aa3a456,2019/02/13,lkoons,2019/02/13,lkoons,,3157059.35583913,1418764.47806573,./0.png
"937",Yes,,Gate,4801.49,Potable,"4","90",No,V670,,Retired,Yes,Yes,"15",,,,,8888bfb3-c46f-418c-b0ab-fa2f3fdf0ecd,2019/02/13,lkoons,2019/02/13,lkoons,,3159532.70095806,1420635.73219723,./0.png
"938",Yes,,Gate,4865.89,Potable,"3","0",No,V671,,Active,Yes,Yes,"6",,,,,db499961-7384-464c-ac03-05f9d7ba4d2e,2019/02/13,lkoons,2019/02/13,lkoons,,3239082.50872163,1442533.61261398,./0.png
"939",Yes,,Gate,4884.65,Potable,"3","0",No,V672,,Active,Yes,Yes,"10",,,,,d16b4477-c645-406f-89e6-5a5a836870a1,2019/02/13,lkoons,2019/02/13,lkoons,,3239057.00614797,1445665.9386984,./0.png
"940",Yes,,Gate,0,Potable,"8","0",No,V673,,Retired,Yes,No,"25",,,,,5c2fe687-fb70-4ce6-9c73-5c3de71210be,2019/02/13,lkoons,2019/02/13,lkoons,,3176107.42994764,1434109.91784723,./0.png
"941",Yes,,Gate,0,Potable,"8","0",No,V674,,Retired,Yes,Yes,"25",,,,,bff9b028-4c4d-4296-a239-fed5d4ec56ea,2019/02/13,lkoons,2019/02/13,lkoons,,3178903.45125847,1434154.64643231,./0.png
"942",Yes,,Gate,4796.96,Potable,"6","90",No,V675,,Active,Yes,Yes,"18",,,,,9f084166-5cca-4cdc-8bb6-c0ef27ecf390,2019/02/13,lkoons,2019/02/13,lkoons,,3234428.3828593,1440335.04187989,./0.png
"943",Yes,,Gate,4821.44,Potable,"6","90",No,V676,,Active,Yes,Yes,"18",,,,,ac017109-304b-4a3c-9980-043a4552942b,2019/02/13,lkoons,2019/02/13,lkoons,,3228564.56453447,1440346.16521722,./0.png
"944",Yes,,Gate,4824.8,Potable,"2","0",No,V677,,Active,Yes,Yes,"9",,,,,ad69bfe0-d1c4-4b73-aaa0-da4dc4221f75,2019/02/13,lkoons,2019/02/13,lkoons,,3228565.64655331,1440386.51749873,./0.png
"945",Yes,,Gate,4823.04,Potable,"6","90",No,V678,,Active,Yes,Yes,"21",,,,,38d03932-e134-4892-91ca-35f57a60889b,2019/02/13,lkoons,2019/02/13,lkoons,,3228539.97731331,1440014.14225923,./0.png
"946",Yes,,Gate,4717.02,Potable,"4","0",No,V679,,Active,Yes,Yes,"15",,,,,acdad03e-69fa-4b0f-8711-88c9a428874d,2019/02/13,lkoons,2019/02/13,lkoons,,3233498.61929889,1418379.4735864,./0.png
"947",Yes,,Gate,4719.6,Potable,"4","90",No,V680,,Active,Yes,Yes,"15",,,,,98efff66-eec7-4e4a-8ca7-86f666eada92,2019/02/13,lkoons,2019/02/13,lkoons,,3233270.20505756,1418464.54985981,./0.png
"948",Yes,,Gate,4804.01,Potable,"6","0",No,V681,,Active,Yes,Yes,"10",,,,,23755026-0a59-4081-a42f-a960a2a8cdac,2019/02/13,lkoons,2019/02/13,lkoons,,3228574.80926463,1436366.44351789,./0.png
"949",Yes,,Gate,4831.79,Potable,"8","90",No,V682,,Active,Yes,Yes,"26",,,,,d06ae824-7a3b-4899-aec8-ba0a6619ec46,2019/02/13,lkoons,2019/02/13,lkoons,,3228556.41756913,1442284.93266514,./0.png
"950",Yes,,Gate,5003.84,Potable,"8","90",No,V683,,Active,Yes,Yes,"25",,,,,231811f3-b517-4e4f-8d34-962a461ce239,2019/02/13,lkoons,2019/02/13,lkoons,,3212463.18105489,1471855.42011198,./0.png
"951",Yes,,Gate,5034.33,Potable,"4","0",No,V684,,Active,Yes,Yes,"15",,,,,58c4516a-c249-4677-a60b-3b2f93e63115,2019/02/13,lkoons,2019/02/13,lkoons,,3212331.36537364,1477201.02818714,./0.png
"952",Yes,,Gate,5002.09,Potable,"8","0",No,V685,,Active,Yes,Yes,"25",,,,,7c9259ed-4772-41f6-872b-472e1201f822,2019/02/13,lkoons,2019/02/13,lkoons,,3212599.98032197,1471859.2288314,./0.png
"953",Yes,,Gate,5001.59,Potable,"4","90",No,V686,,Active,Yes,No,"15",,,,,b1b3d870-cfcd-43ff-b64f-1d1a6a70aeb6,2019/02/13,lkoons,2019/02/13,lkoons,,3212596.32744214,1471857.95160298,./0.png
"954",Yes,,Gate,4987.15,Potable,"4","0",No,V687,,Active,Yes,Yes,"15",,,,,280ad8aa-dce6-4712-bc27-7a7abbf19286,2019/02/13,lkoons,2019/02/13,lkoons,,3223097.52527171,1477058.23877455,./0.png
"955",Yes,,Gate,4986.24,Potable,"3","0",No,V688,,Active,Yes,Yes,"10",,,,,54a3b528-fdfd-4604-a30e-79fedcaf05d7,2019/02/13,lkoons,2019/02/13,lkoons,,3223101.19750847,1477069.57635032,./0.png
"956",Yes,,Gate,4986.31,Potable,"6","0",No,V689,,Active,Yes,Yes,"20",,,,,547ff009-3524-4cb6-b941-d72502dbea49,2019/02/13,lkoons,2019/02/13,lkoons,,3223132.23419181,1477149.69692497,./0.png
"957",Yes,,Gate,4986.73,Potable,"6","90",No,V690,,Active,Yes,Yes,"20",,,,,bc77f4a7-a54b-435d-ae11-5741d1235ef6,2019/02/13,lkoons,2019/02/13,lkoons,,3223130.64397189,1477147.40657523,./0.png
"958",Yes,2002/06/01,Gate,5218.171,Potable,"6","90",No,V691,,Active,Yes,Yes,"18",,,,,9ade6193-3517-4789-84bc-13acf1f9e965,2019/02/13,lkoons,2019/02/13,lkoons,,3153408.46976823,1476001.12638748,./0.png
"959",Yes,,Gate,5211.85,Potable,"6","105",No,V692,,Active,Yes,Yes,"18",,,,,1e0d6750-0dad-4ca6-a142-6e300ef2b532,2019/02/13,lkoons,2019/02/13,lkoons,,3153045.11386764,1471829.72003214,./0.png
"960",Yes,,Gate,5165.75,Potable,"6","95",No,V693,,Active,Yes,Yes,"18",,,,,f4a4d0de-f64f-479a-a201-0c29e59813f0,2019/02/13,lkoons,2019/02/13,lkoons,,3154255.55600056,1471857.31807406,./0.png
"961",Yes,,Gate,5016.22,Potable,"3","0",No,V694,,Active,Yes,No,"10",,,,,189c7251-6307-4acc-b120-5afcaaa7cc14,2019/02/13,lkoons,2019/02/13,lkoons,,3217775.21472214,1471855.71965206,./0.png
"962",Yes,,Gate,5165.17,Potable,"8","0",No,V695,,Active,Yes,Yes,"26",,,,,d5451cbf-f863-40fc-be1a-c71eccd080fe,2019/02/13,lkoons,2019/02/13,lkoons,,3154338.41738339,1471855.27739573,./0.png
"963",Yes,,Gate,5183.8,Potable,"6","105",No,V696,,Active,Yes,Yes,"18",,,,,fb342907-a3c5-44ff-8c5b-449adf0c45ac,2019/02/13,lkoons,2019/02/13,lkoons,,3151718.70346272,1473354.93942264,./0.png
